order_item_id,order_id,product_id,quantity,unit_price
2720,1087,6,2,91.1
2721,1087,29,1,98.79
2722,1087,1,3,162.76
2723,1087,45,3,178.0
2724,1088,44,1,196.64
2725,1089,31,1,172.04
2726,1089,25,1,73.91
2727,1090,3,1,135.71
2728,1090,48,3,197.95
2729,1090,47,1,181.71
2730,1091,18,2,26.82
2731,1091,45,1,178.0
2732,1091,48,3,197.95
2733,1091,26,1,109.28
2734,1092,22,1,61.62
2735,1092,38,1,84.41
2736,1092,31,3,172.04
2737,1092,29,1,98.79
2738,1093,10,1,198.16
2739,1093,42,2,59.21
2740,1093,5,3,108.83
2741,1094,17,1,20.01
2742,1094,24,2,27.42
2743,1094,44,3,196.64
2744,1094,30,1,66.43
2745,1095,20,3,101.16
2746,1095,40,3,191.72
2747,1096,14,1,187.19
2748,1096,16,3,11.8
2749,1096,10,1,198.16
2750,1097,17,2,20.01
2751,1097,10,3,198.16
2752,1097,19,1,17.14
2753,1098,30,3,66.43
2754,1098,21,3,120.34
2755,1099,31,2,172.04
2756,1100,6,2,91.1
2757,1100,43,3,121.83
2758,1100,22,2,61.62
2759,1100,47,3,181.71
2760,1101,44,2,196.64
2761,1101,39,2,33.64
2762,1102,48,3,197.95
2763,1103,43,3,121.83
2764,1103,39,1,33.64
2765,1104,12,1,45.24
2766,1105,34,2,62.68
2767,1106,18,3,26.82
2768,1107,49,3,151.24
2769,1107,28,1,10.64
2770,1107,11,2,10.05
2771,1107,15,1,23.31
2772,1108,3,1,135.71
2773,1108,49,1,151.24
2774,1108,24,1,27.42
2775,1108,36,1,18.57
2776,1109,43,3,121.83
2777,1109,4,2,150.19
2778,1110,25,1,73.91
2779,1111,7,3,176.57
2780,1111,5,3,108.83
2781,1111,9,2,97.77
2782,1111,40,1,191.72
2783,1112,19,3,17.14
2784,1113,1,1,162.76
2785,1114,29,2,98.79
2786,1114,31,1,172.04
2787,1114,6,2,91.1
2788,1115,10,2,198.16
2789,1116,22,3,61.62
2790,1117,45,3,178.0
2791,1118,21,2,120.34
2792,1119,33,1,121.93
2793,1119,23,2,85.67
2794,1119,21,1,120.34
2795,1119,43,3,121.83
2796,1120,44,3,196.64
2797,1120,48,3,197.95
2798,1120,44,1,196.64
2799,1120,44,2,196.64
2800,1121,49,1,151.24
2801,1121,43,3,121.83
2802,1121,14,1,187.19
2803,1121,4,3,150.19
2804,1122,21,3,120.34
2805,1122,12,2,45.24
2806,1123,19,2,17.14
2807,1123,5,2,108.83
2808,1124,11,1,10.05
2809,1124,29,3,98.79
2810,1125,21,3,120.34
2811,1125,47,1,181.71
2812,1125,48,2,197.95
2813,1125,12,3,45.24
2814,1126,27,3,149.13
2815,1126,3,2,135.71
2816,1127,36,2,18.57
2817,1128,18,1,26.82
2818,1129,44,3,196.64
2819,1129,45,1,178.0
2820,1129,25,2,73.91
2821,1129,17,3,20.01
2822,1130,1,2,162.76
2823,1130,15,3,23.31
2824,1130,3,3,135.71
2825,1131,35,1,182.96
2826,1131,23,3,85.67
2827,1132,8,1,89.33
2828,1133,5,3,108.83
2829,1133,22,3,61.62
2830,1134,17,2,20.01
2831,1135,29,3,98.79
2832,1136,46,3,124.15
2833,1136,41,1,161.62
2834,1136,47,1,181.71
2835,1137,44,3,196.64
2836,1137,30,3,66.43
2837,1137,40,2,191.72
2838,1137,27,3,149.13
2839,1138,38,2,84.41
2840,1138,11,1,10.05
2841,1139,31,3,172.04
2842,1139,26,2,109.28
2843,1140,47,2,181.71
2844,1140,38,1,84.41
2845,1140,7,3,176.57
2846,1141,29,1,98.79
2847,1142,38,1,84.41
2848,1143,19,3,17.14
2849,1144,6,2,91.1
2850,1144,16,3,11.8
2851,1145,6,2,91.1
2852,1146,16,3,11.8
2853,1146,39,1,33.64
2854,1146,29,2,98.79
2855,1147,41,2,161.62
2856,1148,7,1,176.57
2857,1149,47,2,181.71
2858,1150,25,3,73.91
2859,1150,36,2,18.57
2860,1150,31,1,172.04
2861,1151,43,1,121.83
2862,1151,18,2,26.82
2863,1151,50,1,22.35
2864,1151,1,1,162.76
2865,1152,16,3,11.8
2866,1152,41,2,161.62
2867,1152,42,2,59.21
2868,1152,20,1,101.16
2869,1153,39,1,33.64
2870,1154,24,3,27.42
2871,1154,27,3,149.13
2872,1155,21,1,120.34
2873,1155,39,1,33.64
2874,1155,17,3,20.01
2875,1156,44,3,196.64
2876,1156,4,1,150.19
2877,1157,32,2,145.96
2878,1157,12,3,45.24
2879,1157,9,3,97.77
2880,1157,50,3,22.35
2881,1158,40,3,191.72
2882,1158,17,1,20.01
2883,1158,41,1,161.62
2884,1158,34,2,62.68
2885,1159,30,3,66.43
2886,1159,3,3,135.71
2887,1160,32,3,145.96
2888,1161,23,3,85.67
2889,1161,33,3,121.93
2890,1161,11,1,10.05
2891,1161,43,1,121.83
2892,1162,13,3,82.95
2893,1162,28,2,10.64
2894,1162,18,2,26.82
2895,1162,44,3,196.64
2896,1163,20,1,101.16
2897,1163,34,2,62.68
2898,1164,45,3,178.0
2899,1164,49,3,151.24
2900,1164,31,1,172.04
2901,1165,41,1,161.62
2902,1165,34,1,62.68
2903,1165,2,1,112.3
2904,1165,2,3,112.3
2905,1166,46,1,124.15
2906,1166,40,1,191.72
2907,1167,6,2,91.1
2908,1167,26,2,109.28
2909,1168,1,2,162.76
2910,1168,31,1,172.04
2911,1168,7,2,176.57
2912,1168,22,3,61.62
2913,1169,13,3,82.95
2914,1170,16,1,11.8
2915,1170,44,3,196.64
2916,1171,47,2,181.71
2917,1171,23,1,85.67
2918,1171,2,3,112.3
2919,1172,37,2,30.8
2920,1172,3,3,135.71
2921,1173,3,2,135.71
2922,1174,24,2,27.42
2923,1175,38,2,84.41
2924,1175,48,3,197.95
2925,1176,5,2,108.83
2926,1176,48,1,197.95
2927,1176,46,3,124.15
2928,1176,30,2,66.43
2929,1177,3,3,135.71
2930,1177,34,1,62.68
2931,1177,15,2,23.31
2932,1177,45,2,178.0
2933,1178,3,3,135.71
2934,1179,36,2,18.57
2935,1180,42,2,59.21
2936,1181,27,2,149.13
2937,1182,37,3,30.8
2938,1182,2,3,112.3
2939,1182,44,2,196.64
2940,1183,20,3,101.16
2941,1183,20,3,101.16
2942,1183,45,1,178.0
2943,1183,20,2,101.16
2944,1184,33,2,121.93
2945,1185,10,1,198.16
2946,1185,36,2,18.57
2947,1186,7,2,176.57
2948,1186,43,3,121.83
2949,1187,27,1,149.13
2950,1188,34,2,62.68
2951,1188,33,2,121.93
2952,1188,2,1,112.3
2953,1188,23,1,85.67
2954,1189,8,3,89.33
2955,1190,16,3,11.8
2956,1190,35,3,182.96
2957,1190,22,3,61.62
2958,1190,16,3,11.8
2959,1191,20,1,101.16
2960,1192,23,1,85.67
2961,1192,31,1,172.04
2962,1192,42,1,59.21
2963,1192,14,2,187.19
2964,1193,8,1,89.33
2965,1193,13,1,82.95
2966,1193,32,2,145.96
2967,1193,7,2,176.57
2968,1194,44,3,196.64
2969,1195,31,2,172.04
2970,1196,30,3,66.43
2971,1197,36,2,18.57
2972,1198,46,1,124.15
2973,1198,38,2,84.41
2974,1198,13,1,82.95
2975,1198,24,3,27.42
2976,1199,33,3,121.93
2977,1199,22,2,61.62
2978,1199,45,1,178.0
2979,1200,47,2,181.71
2980,1200,49,2,151.24
2981,1200,48,2,197.95
2982,1200,9,1,97.77
2983,1201,6,3,91.1
2984,1201,43,1,121.83
2985,1201,8,3,89.33
2986,1201,8,1,89.33
2987,1202,19,3,17.14
2988,1202,34,1,62.68
2989,1202,41,3,161.62
2990,1203,3,3,135.71
2991,1203,14,2,187.19
2992,1203,35,1,182.96
2993,1203,31,3,172.04
2994,1204,34,3,62.68
2995,1204,19,1,17.14
2996,1204,35,3,182.96
2997,1205,25,2,73.91
2998,1205,41,3,161.62
2999,1206,17,2,20.01
3000,1206,6,2,91.1
3001,1206,7,1,176.57
3002,1207,4,1,150.19
3003,1207,43,2,121.83
3004,1207,42,1,59.21
3005,1207,8,2,89.33
3006,1208,1,3,162.76
3007,1208,17,1,20.01
3008,1208,50,1,22.35
3009,1209,42,1,59.21
3010,1209,24,2,27.42
3011,1209,11,1,10.05
3012,1209,3,1,135.71
3013,1210,17,1,20.01
3014,1210,34,3,62.68
3015,1211,41,1,161.62
3016,1212,10,1,198.16
3017,1212,34,2,62.68
3018,1212,3,3,135.71
3019,1213,22,1,61.62
3020,1213,49,1,151.24
3021,1214,27,1,149.13
3022,1214,12,2,45.24
3023,1214,40,3,191.72
3024,1215,5,1,108.83
3025,1215,2,3,112.3
3026,1215,50,3,22.35
3027,1215,33,3,121.93
3028,1216,1,3,162.76
3029,1216,49,2,151.24
3030,1217,50,3,22.35
3031,1217,32,3,145.96
3032,1217,17,2,20.01
3033,1218,13,1,82.95
3034,1218,43,3,121.83
3035,1219,15,1,23.31
3036,1220,18,3,26.82
3037,1220,8,2,89.33
3038,1220,23,1,85.67
3039,1220,3,3,135.71
3040,1221,28,3,10.64
3041,1221,28,1,10.64
3042,1221,49,3,151.24
3043,1221,6,1,91.1
3044,1222,42,3,59.21
3045,1223,36,2,18.57
3046,1223,33,3,121.93
3047,1224,12,2,45.24
3048,1224,28,1,10.64
3049,1224,31,3,172.04
3050,1224,2,2,112.3
3051,1225,47,3,181.71
3052,1225,29,3,98.79
3053,1226,20,2,101.16
3054,1227,27,3,149.13
3055,1227,6,2,91.1
3056,1227,26,3,109.28
3057,1227,47,2,181.71
3058,1228,11,1,10.05
3059,1229,15,1,23.31
3060,1230,32,2,145.96
3061,1230,18,3,26.82
3062,1231,49,2,151.24
3063,1231,21,2,120.34
3064,1232,4,2,150.19
3065,1232,41,2,161.62
3066,1233,9,1,97.77
3067,1233,47,3,181.71
3068,1233,14,2,187.19
3069,1233,21,2,120.34
3070,1234,27,1,149.13
3071,1234,19,1,17.14
3072,1234,45,2,178.0
3073,1234,1,1,162.76
3074,1235,2,1,112.3
3075,1236,15,2,23.31
3076,1237,30,1,66.43
3077,1237,37,3,30.8
3078,1237,17,1,20.01
3079,1237,42,1,59.21
3080,1238,38,2,84.41
3081,1238,49,3,151.24
3082,1238,50,3,22.35
3083,1238,20,1,101.16
3084,1239,40,3,191.72
3085,1240,3,3,135.71
3086,1240,46,3,124.15
3087,1240,39,3,33.64
3088,1241,31,1,172.04
3089,1241,2,2,112.3
3090,1242,18,2,26.82
3091,1243,2,1,112.3
3092,1243,26,3,109.28
3093,1244,30,2,66.43
3094,1244,44,2,196.64
3095,1244,33,3,121.93
3096,1245,36,1,18.57
3097,1245,27,2,149.13
3098,1246,36,1,18.57
3099,1247,33,1,121.93
3100,1247,48,3,197.95
3101,1247,47,1,181.71
3102,1248,2,3,112.3
3103,1249,19,2,17.14
3104,1249,33,1,121.93
3105,1249,11,1,10.05
3106,1249,41,2,161.62
3107,1250,20,3,101.16
3108,1250,33,3,121.93
3109,1250,3,2,135.71
3110,1250,13,2,82.95
3111,1251,27,1,149.13
3112,1251,22,2,61.62
3113,1251,12,3,45.24
3114,1252,25,1,73.91
3115,1253,12,3,45.24
3116,1253,46,2,124.15
3117,1254,31,3,172.04
3118,1254,4,2,150.19
3119,1254,19,3,17.14
3120,1255,3,3,135.71
3121,1255,18,1,26.82
3122,1256,47,2,181.71
3123,1257,17,2,20.01
3124,1257,6,1,91.1
3125,1258,17,3,20.01
3126,1258,38,3,84.41
3127,1259,50,3,22.35
3128,1260,12,2,45.24
3129,1260,15,1,23.31
3130,1260,21,2,120.34
3131,1260,49,2,151.24
3132,1261,28,2,10.64
3133,1261,35,2,182.96
3134,1262,21,3,120.34
3135,1262,13,3,82.95
3136,1262,34,3,62.68
3137,1262,14,2,187.19
3138,1263,22,3,61.62
3139,1263,45,2,178.0
3140,1263,8,3,89.33
3141,1264,17,3,20.01
3142,1264,15,3,23.31
3143,1264,46,2,124.15
3144,1265,5,3,108.83
3145,1265,23,3,85.67
3146,1266,4,1,150.19
3147,1266,33,2,121.93
3148,1266,35,3,182.96
3149,1267,30,2,66.43
3150,1267,11,3,10.05
3151,1267,28,1,10.64
3152,1267,46,2,124.15
3153,1268,35,1,182.96
3154,1269,19,2,17.14
3155,1269,31,2,172.04
3156,1269,22,3,61.62
3157,1269,33,1,121.93
3158,1270,21,2,120.34
3159,1270,39,2,33.64
3160,1270,45,3,178.0
3161,1271,2,1,112.3
3162,1271,36,3,18.57
3163,1271,38,3,84.41
3164,1272,27,1,149.13
3165,1272,27,3,149.13
3166,1273,31,1,172.04
3167,1273,19,3,17.14
3168,1273,12,2,45.24
3169,1274,21,2,120.34
3170,1274,9,3,97.77
3171,1274,29,1,98.79
3172,1275,40,1,191.72
3173,1276,31,2,172.04
3174,1276,7,3,176.57
3175,1276,29,2,98.79
3176,1276,2,3,112.3
3177,1277,38,2,84.41
3178,1277,32,1,145.96
3179,1278,24,1,27.42
3180,1278,27,2,149.13
3181,1278,16,2,11.8
3182,1279,24,3,27.42
3183,1279,27,1,149.13
3184,1279,10,1,198.16
3185,1280,11,3,10.05
3186,1280,29,3,98.79
3187,1280,33,2,121.93
3188,1281,38,1,84.41
3189,1281,2,1,112.3
3190,1282,42,1,59.21
3191,1283,3,1,135.71
3192,1284,3,3,135.71
3193,1284,38,1,84.41
3194,1284,37,1,30.8
3195,1284,32,1,145.96
3196,1285,48,1,197.95
3197,1285,16,2,11.8
3198,1285,38,2,84.41
3199,1286,35,1,182.96
3200,1286,29,3,98.79
3201,1287,7,3,176.57
3202,1287,15,1,23.31
3203,1288,12,3,45.24
3204,1288,18,3,26.82
3205,1288,12,2,45.24
3206,1289,13,3,82.95
3207,1289,50,1,22.35
3208,1289,38,1,84.41
3209,1289,37,1,30.8
3210,1290,27,1,149.13
3211,1290,41,2,161.62
3212,1290,3,2,135.71
3213,1291,15,3,23.31
3214,1291,49,1,151.24
3215,1291,8,1,89.33
3216,1292,7,1,176.57
3217,1293,11,1,10.05
3218,1293,38,2,84.41
3219,1293,24,2,27.42
3220,1293,44,1,196.64
3221,1294,34,3,62.68
3222,1294,23,1,85.67
3223,1295,6,2,91.1
3224,1295,21,3,120.34
3225,1296,43,2,121.83
3226,1296,46,2,124.15
3227,1296,35,1,182.96
3228,1297,4,2,150.19
3229,1297,16,1,11.8
3230,1298,24,2,27.42
3231,1298,8,3,89.33
3232,1298,26,2,109.28
3233,1298,15,1,23.31
3234,1299,31,3,172.04
3235,1299,35,3,182.96
3236,1300,17,2,20.01
3237,1300,21,1,120.34
3238,1301,1,2,162.76
3239,1301,30,1,66.43
3240,1302,2,1,112.3
3241,1303,44,2,196.64
3242,1303,17,3,20.01
3243,1304,26,1,109.28
3244,1304,44,1,196.64
3245,1304,47,2,181.71
3246,1304,28,2,10.64
3247,1305,24,2,27.42
3248,1305,4,1,150.19
3249,1306,29,2,98.79
3250,1306,23,3,85.67
3251,1306,10,1,198.16
3252,1307,5,3,108.83
3253,1308,49,2,151.24
3254,1308,42,1,59.21
3255,1308,11,2,10.05
3256,1308,50,3,22.35
3257,1309,31,1,172.04
3258,1310,36,2,18.57
3259,1311,10,1,198.16
3260,1312,40,2,191.72
3261,1313,6,3,91.1
3262,1313,44,2,196.64
3263,1313,34,3,62.68
3264,1314,25,2,73.91
3265,1314,41,2,161.62
3266,1314,48,2,197.95
3267,1314,41,3,161.62
3268,1315,40,1,191.72
3269,1315,11,3,10.05
3270,1315,33,1,121.93
3271,1316,42,1,59.21
3272,1316,8,2,89.33
3273,1317,24,2,27.42
3274,1317,42,3,59.21
3275,1318,38,3,84.41
3276,1318,48,1,197.95
3277,1318,22,1,61.62
3278,1319,44,3,196.64
3279,1319,10,2,198.16
3280,1320,22,2,61.62
3281,1320,18,3,26.82
3282,1320,7,2,176.57
3283,1320,25,3,73.91
3284,1321,33,2,121.93
3285,1322,27,3,149.13
3286,1322,42,3,59.21
3287,1322,23,3,85.67
3288,1322,14,1,187.19
3289,1323,50,1,22.35
3290,1324,9,2,97.77
3291,1324,28,2,10.64
3292,1325,28,1,10.64
3293,1325,17,1,20.01
3294,1325,34,3,62.68
3295,1325,19,1,17.14
3296,1326,50,1,22.35
3297,1326,28,3,10.64
3298,1326,10,2,198.16
3299,1326,50,1,22.35
3300,1327,1,2,162.76
3301,1327,46,3,124.15
3302,1327,50,2,22.35
3303,1327,32,1,145.96
3304,1328,35,1,182.96
3305,1328,42,2,59.21
3306,1329,22,2,61.62
3307,1330,4,3,150.19
3308,1331,36,2,18.57
3309,1331,1,2,162.76
3310,1332,21,2,120.34
3311,1333,50,1,22.35
3312,1333,41,1,161.62
3313,1333,7,3,176.57
3314,1333,38,3,84.41
3315,1334,34,2,62.68
3316,1335,48,1,197.95
3317,1335,30,1,66.43
3318,1336,1,2,162.76
3319,1337,50,3,22.35
3320,1337,46,2,124.15
3321,1338,1,2,162.76
3322,1339,32,1,145.96
3323,1339,32,1,145.96
3324,1339,21,3,120.34
3325,1339,36,3,18.57
3326,1340,25,2,73.91
3327,1340,32,2,145.96
3328,1340,14,3,187.19
3329,1340,28,3,10.64
3330,1341,17,2,20.01
3331,1341,8,3,89.33
3332,1341,28,2,10.64
3333,1341,30,3,66.43
3334,1342,30,1,66.43
3335,1342,11,3,10.05
3336,1342,4,1,150.19
3337,1342,18,3,26.82
3338,1343,42,1,59.21
3339,1343,15,3,23.31
3340,1344,18,3,26.82
3341,1345,37,1,30.8
3342,1345,22,2,61.62
3343,1346,15,2,23.31
3344,1347,23,2,85.67
3345,1347,7,3,176.57
3346,1347,9,3,97.77
3347,1348,36,1,18.57
3348,1349,44,3,196.64
3349,1349,4,1,150.19
3350,1349,44,1,196.64
3351,1350,2,1,112.3
3352,1350,3,3,135.71
3353,1350,8,2,89.33
3354,1351,43,3,121.83
3355,1352,31,1,172.04
3356,1352,36,1,18.57
3357,1353,17,3,20.01
3358,1353,31,3,172.04
3359,1353,16,3,11.8
3360,1354,25,3,73.91
3361,1354,10,1,198.16
3362,1355,43,2,121.83
3363,1355,24,1,27.42
3364,1355,33,3,121.93
3365,1355,15,3,23.31
3366,1356,40,1,191.72
3367,1356,17,2,20.01
3368,1357,10,3,198.16
3369,1358,2,1,112.3
3370,1358,12,1,45.24
3371,1358,28,1,10.64
3372,1359,39,3,33.64
3373,1359,38,3,84.41
3374,1360,6,1,91.1
3375,1360,48,3,197.95
3376,1360,42,2,59.21
3377,1361,50,1,22.35
3378,1361,49,2,151.24
3379,1361,33,3,121.93
3380,1361,33,2,121.93
3381,1362,42,1,59.21
3382,1363,35,3,182.96
3383,1363,25,1,73.91
3384,1363,3,2,135.71
3385,1363,45,3,178.0
3386,1364,8,1,89.33
3387,1364,45,1,178.0
3388,1364,9,3,97.77
3389,1365,10,1,198.16
3390,1365,28,2,10.64
3391,1366,32,3,145.96
3392,1366,17,2,20.01
3393,1367,38,3,84.41
3394,1367,45,1,178.0
3395,1368,4,3,150.19
3396,1368,19,3,17.14
3397,1368,13,2,82.95
3398,1368,3,2,135.71
3399,1369,35,2,182.96
3400,1369,31,1,172.04
3401,1369,4,2,150.19
3402,1369,20,3,101.16
3403,1370,20,2,101.16
3404,1371,17,1,20.01
3405,1372,42,1,59.21
3406,1372,1,1,162.76
3407,1373,31,2,172.04
3408,1373,6,2,91.1
3409,1374,1,2,162.76
3410,1374,28,3,10.64
3411,1374,46,1,124.15
3412,1375,39,2,33.64
3413,1376,1,1,162.76
3414,1377,11,2,10.05
3415,1377,6,2,91.1
3416,1378,42,2,59.21
3417,1378,8,1,89.33
3418,1379,12,1,45.24
3419,1380,3,2,135.71
3420,1380,38,1,84.41
3421,1380,17,3,20.01
3422,1380,31,3,172.04
3423,1381,47,2,181.71
3424,1382,31,1,172.04
3425,1382,20,1,101.16
3426,1382,32,1,145.96
3427,1382,27,3,149.13
3428,1383,43,3,121.83
3429,1383,41,2,161.62
3430,1383,28,1,10.64
3431,1384,25,3,73.91
3432,1385,12,1,45.24
3433,1385,32,2,145.96
3434,1385,6,3,91.1
3435,1386,9,1,97.77
3436,1386,4,1,150.19
3437,1386,26,3,109.28
3438,1387,9,1,97.77
3439,1387,3,2,135.71
3440,1387,18,1,26.82
3441,1388,42,2,59.21
3442,1389,24,1,27.42
3443,1389,19,1,17.14
3444,1389,31,1,172.04
3445,1390,44,2,196.64
3446,1390,21,1,120.34
3447,1391,9,2,97.77
3448,1391,4,1,150.19
3449,1391,19,1,17.14
3450,1392,45,1,178.0
3451,1392,3,3,135.71
3452,1392,47,1,181.71
3453,1392,45,3,178.0
3454,1393,34,2,62.68
3455,1393,43,3,121.83
3456,1393,16,1,11.8
3457,1393,50,3,22.35
3458,1394,3,2,135.71
3459,1394,22,1,61.62
3460,1394,45,3,178.0
3461,1394,37,1,30.8
3462,1395,27,2,149.13
3463,1395,41,1,161.62
3464,1395,40,3,191.72
3465,1396,7,3,176.57
3466,1396,30,1,66.43
3467,1396,1,2,162.76
3468,1396,35,3,182.96
3469,1397,38,3,84.41
3470,1397,37,3,30.8
3471,1397,19,1,17.14
3472,1398,40,3,191.72
3473,1398,12,2,45.24
3474,1398,21,1,120.34
3475,1398,42,1,59.21
3476,1399,34,1,62.68
3477,1399,33,1,121.93
3478,1400,40,3,191.72
3479,1401,26,3,109.28
3480,1401,49,1,151.24
3481,1402,21,1,120.34
3482,1402,31,3,172.04
3483,1403,36,1,18.57
3484,1404,37,2,30.8
3485,1404,27,3,149.13
3486,1405,9,2,97.77
3487,1405,46,2,124.15
3488,1406,45,2,178.0
3489,1406,9,2,97.77
3490,1407,2,1,112.3
3491,1407,25,1,73.91
3492,1407,41,3,161.62
3493,1407,25,3,73.91
3494,1408,28,3,10.64
3495,1408,23,2,85.67
3496,1409,45,3,178.0
3497,1409,22,3,61.62
3498,1409,47,3,181.71
3499,1409,15,1,23.31
3500,1410,31,2,172.04
3501,1410,34,3,62.68
3502,1410,29,1,98.79
3503,1411,46,3,124.15
3504,1411,28,2,10.64
3505,1411,35,2,182.96
3506,1411,11,2,10.05
3507,1412,14,2,187.19
3508,1412,28,2,10.64
3509,1412,49,3,151.24
3510,1413,21,2,120.34
3511,1413,25,3,73.91
3512,1413,14,3,187.19
3513,1413,43,2,121.83
3514,1414,27,1,149.13
3515,1414,14,3,187.19
3516,1414,7,3,176.57
3517,1415,2,3,112.3
3518,1415,10,3,198.16
3519,1415,5,2,108.83
3520,1415,23,2,85.67
3521,1416,48,1,197.95
3522,1416,36,1,18.57
3523,1417,37,3,30.8
3524,1418,9,1,97.77
3525,1418,5,1,108.83
3526,1418,23,1,85.67
3527,1419,11,3,10.05
3528,1419,37,1,30.8
3529,1419,19,3,17.14
3530,1419,48,2,197.95
3531,1420,39,2,33.64
3532,1421,23,2,85.67
3533,1421,39,1,33.64
3534,1421,42,3,59.21
3535,1421,23,3,85.67
3536,1422,46,1,124.15
3537,1423,29,3,98.79
3538,1424,25,3,73.91
3539,1424,29,1,98.79
3540,1424,24,3,27.42
3541,1425,48,1,197.95
3542,1426,34,2,62.68
3543,1426,43,2,121.83
3544,1427,37,2,30.8
3545,1427,25,1,73.91
3546,1428,29,3,98.79
3547,1428,27,1,149.13
3548,1428,4,2,150.19
3549,1428,45,2,178.0
3550,1429,29,2,98.79
3551,1430,23,3,85.67
3552,1430,37,3,30.8
3553,1431,32,2,145.96
3554,1431,20,1,101.16
3555,1432,17,1,20.01
3556,1432,28,1,10.64
3557,1432,22,3,61.62
3558,1432,17,3,20.01
3559,1433,29,1,98.79
3560,1434,40,2,191.72
3561,1435,22,1,61.62
3562,1435,5,2,108.83
3563,1436,41,1,161.62
3564,1437,45,3,178.0
3565,1438,6,2,91.1
3566,1438,10,2,198.16
3567,1438,8,3,89.33
3568,1439,11,1,10.05
3569,1439,10,2,198.16
3570,1439,3,1,135.71
3571,1439,3,1,135.71
3572,1440,25,2,73.91
3573,1440,16,2,11.8
3574,1441,7,3,176.57
3575,1441,21,2,120.34
3576,1441,18,3,26.82
3577,1441,14,1,187.19
3578,1442,24,2,27.42
3579,1443,45,3,178.0
3580,1443,14,1,187.19
3581,1443,30,1,66.43
3582,1444,35,3,182.96
3583,1444,33,1,121.93
3584,1445,41,1,161.62
3585,1445,25,1,73.91
3586,1446,47,3,181.71
3587,1447,30,1,66.43
3588,1447,2,3,112.3
3589,1448,24,3,27.42
3590,1448,2,1,112.3
3591,1448,1,2,162.76
3592,1448,25,3,73.91
3593,1449,38,3,84.41
3594,1449,22,2,61.62
3595,1449,49,1,151.24
3596,1450,28,1,10.64
3597,1450,18,1,26.82
3598,1450,13,1,82.95
3599,1450,45,3,178.0
3600,1451,37,2,30.8
3601,1451,20,1,101.16
3602,1452,48,2,197.95
3603,1452,3,3,135.71
3604,1452,28,3,10.64
3605,1453,38,2,84.41
3606,1454,30,3,66.43
3607,1454,2,3,112.3
3608,1454,35,2,182.96
3609,1454,35,2,182.96
3610,1455,12,1,45.24
3611,1455,25,1,73.91
3612,1455,15,2,23.31
3613,1456,1,3,162.76
3614,1456,7,2,176.57
3615,1457,9,1,97.77
3616,1457,7,1,176.57
3617,1457,40,3,191.72
3618,1458,15,1,23.31
3619,1458,38,2,84.41
3620,1459,2,1,112.3
3621,1459,43,2,121.83
3622,1460,30,3,66.43
3623,1460,30,1,66.43
3624,1460,49,2,151.24
3625,1460,31,1,172.04
3626,1461,3,1,135.71
3627,1461,37,2,30.8
3628,1461,21,1,120.34
3629,1462,14,3,187.19
3630,1462,10,3,198.16
3631,1462,11,1,10.05
3632,1463,19,1,17.14
3633,1463,8,1,89.33
3634,1463,14,2,187.19
3635,1464,49,2,151.24
3636,1464,15,1,23.31
3637,1465,19,3,17.14
3638,1465,17,2,20.01
3639,1465,15,1,23.31
3640,1466,29,1,98.79
3641,1467,44,3,196.64
3642,1467,14,3,187.19
3643,1467,24,3,27.42
3644,1468,1,2,162.76
3645,1468,46,3,124.15
3646,1469,33,3,121.93
3647,1470,9,2,97.77
3648,1470,3,3,135.71
3649,1470,22,2,61.62
3650,1470,27,2,149.13
3651,1471,41,1,161.62
3652,1471,31,3,172.04
3653,1472,25,3,73.91
3654,1472,41,2,161.62
3655,1473,12,3,45.24
3656,1474,10,1,198.16
3657,1474,11,1,10.05
3658,1474,7,3,176.57
3659,1474,19,2,17.14
3660,1475,28,2,10.64
3661,1475,27,3,149.13
3662,1475,38,3,84.41
3663,1475,45,1,178.0
3664,1476,5,1,108.83
3665,1476,48,3,197.95
3666,1476,6,1,91.1
3667,1477,16,1,11.8
3668,1477,14,2,187.19
3669,1477,47,2,181.71
3670,1478,37,2,30.8
3671,1478,15,3,23.31
3672,1478,36,2,18.57
3673,1478,1,2,162.76
3674,1479,42,2,59.21
3675,1480,14,1,187.19
3676,1481,29,2,98.79
3677,1481,20,3,101.16
3678,1482,36,1,18.57
3679,1482,37,1,30.8
3680,1482,17,1,20.01
3681,1482,18,3,26.82
3682,1483,17,2,20.01
3683,1483,4,2,150.19
3684,1483,45,1,178.0
3685,1484,35,1,182.96
3686,1484,18,1,26.82
3687,1485,30,2,66.43
3688,1485,39,1,33.64
3689,1485,38,1,84.41
3690,1485,30,3,66.43
3691,1486,43,1,121.83
3692,1486,45,1,178.0
3693,1487,15,1,23.31
3694,1487,43,1,121.83
3695,1488,4,2,150.19
3696,1488,25,2,73.91
3697,1488,42,3,59.21
3698,1489,20,3,101.16
3699,1489,42,3,59.21
3700,1489,3,1,135.71
3701,1489,16,2,11.8
3702,1490,49,2,151.24
3703,1490,47,1,181.71
3704,1491,28,1,10.64
3705,1491,24,2,27.42
3706,1491,48,3,197.95
3707,1491,36,1,18.57
3708,1492,15,3,23.31
3709,1492,34,1,62.68
3710,1492,37,1,30.8
3711,1492,23,1,85.67
3712,1493,11,2,10.05
3713,1493,19,1,17.14
3714,1493,37,1,30.8
3715,1494,47,2,181.71
3716,1494,17,2,20.01
3717,1495,25,1,73.91
